Policy_ID,Customer_ID,Agent_ID,Product,Branch,Policy_Start_Date,Policy_End_Date,Premium,Sum_Insured,Policy_Status
POL003055,CUST02898,AG063,Home,West,2025-08-26,2026-08-26,33858,3216510,Expired
POL003056,CUST01813,AG022,Commercial Property,East,2023-10-18,2024-10-17,507388,42620592,Renewed
POL003057,CUST00342,AG007,Travel,East,2024-05-01,2025-05-01,13568,773376,Active
POL003058,CUST00749,AG107,Travel,West,2025-09-27,2026-09-27,13481,754936,Active
POL003059,CUST00577,AG003,Marine,West,2025-07-19,2026-07-19,194514,10892784,Active
POL003060,CUST00552,AG077,Marine,North,2025-03-29,2026-03-29,46813,2574715,Expired
POL003061,CUST01794,AG068,Home,West,2024-04-03,2025-04-03,68679,2197728,Cancelled
POL003062,CUST00324,AG075,Commercial Property,West,2025-03-22,2026-03-22,81419,3745274,Cancelled
POL003063,CUST01238,AG048,Home,North,2026-03-03,2027-03-03,9989,699230,Renewed
POL003064,CUST02857,AG092,Home,North,2026-02-10,2027-02-10,39270,1099560,Renewed
POL003065,CUST00114,AG103,Marine,South,2024-11-03,2025-11-03,138229,11473007,Expired
POL003066,CUST00873,AG031,Motor,South,2024-07-01,2025-07-01,11793,1132128,Renewed
POL003067,CUST00704,AG053,Motor,North,2025-09-23,2026-09-23,5373,214920,Active
POL003068,CUST00001,AG054,Commercial Property,South,2025-06-21,2026-06-21,66305,1922845,Expired
POL003069,CUST00218,AG022,Commercial Property,West,2024-08-31,2025-08-31,472429,28345740,Active
POL003070,CUST01930,AG011,Marine,South,2025-02-22,2026-02-22,30859,864052,Lapsed
POL003071,CUST01294,AG096,Motor,North,2026-05-27,2027-05-27,24846,1267146,Active
POL003072,CUST02460,AG100,Motor,East,2026-02-19,2027-02-19,31636,1391984,Cancelled
POL003073,CUST02058,AG108,Travel,West,2023-12-30,2024-12-29,11726,727012,Renewed
POL003074,CUST00736,AG040,Home,East,2026-05-01,2027-05-01,30933,2196243,Cancelled
POL003075,CUST00450,AG100,Motor,West,2024-05-23,2025-05-23,22265,1825730,Cancelled
POL003076,CUST00475,AG039,Marine,North,2024-12-11,2025-12-11,150716,13715156,Lapsed
POL003077,CUST02325,AG064,Motor,West,2023-12-02,2024-12-01,8638,535556,Cancelled
POL003078,CUST01336,AG114,Travel,North,2024-07-14,2025-07-14,18970,474250,Cancelled
POL003079,CUST00563,AG080,Marine,East,2024-11-23,2025-11-23,98380,5214140,Expired
POL003080,CUST01420,AG109,Travel,West,2026-03-30,2027-03-30,2985,74625,Active
POL003081,CUST01701,AG099,Marine,North,2026-06-08,2027-06-08,195395,8206590,Renewed
POL003082,CUST00258,AG053,Commercial Property,East,2025-12-11,2026-12-11,317163,29178996,Lapsed
POL003083,CUST02702,AG069,Motor,East,2024-02-08,2025-02-07,14821,444630,Renewed
POL003084,CUST01745,AG047,Motor,North,2025-01-30,2026-01-30,33126,3080718,Renewed
POL003085,CUST00195,AG041,Home,South,2025-11-30,2026-11-30,33653,1749956,Active
POL003086,CUST00057,AG011,Travel,North,2025-02-26,2026-02-26,17197,1341366,Cancelled
POL003087,CUST01026,AG023,Motor,North,2026-06-08,2027-06-08,5356,449904,Cancelled
POL003088,CUST01753,AG118,Marine,East,2026-03-16,2027-03-16,46908,3799548,Renewed
POL003089,CUST02975,AG021,Motor,West,2026-03-06,2027-03-06,33040,1387680,Lapsed
POL003090,CUST02425,AG102,Home,East,2025-04-03,2026-04-03,24970,973830,Active
POL003091,CUST00910,AG026,Marine,South,2026-01-03,2027-01-03,115300,8532200,Renewed
POL003092,CUST02814,AG099,Marine,North,2024-03-05,2025-03-05,171055,4276375,Cancelled
POL003093,CUST02185,AG111,Commercial Property,East,2024-07-27,2025-07-27,669600,59594400,Active
POL003094,CUST02180,AG028,Motor,South,2024-07-02,2025-07-02,15824,1155152,Active
POL003095,CUST00287,AG109,Motor,North,2024-05-28,2025-05-28,14746,1046966,Expired
POL003096,CUST01523,AG119,Motor,West,2024-04-01,2025-04-01,20791,1309833,Lapsed
POL003097,CUST01552,AG097,Marine,North,2023-08-22,2024-08-21,122609,3555661,Renewed
POL003098,CUST01625,AG119,Travel,South,2024-01-01,2024-12-31,18750,825000,Renewed
POL003099,CUST00771,AG119,Motor,South,2025-04-29,2026-04-29,28576,1085888,Active
POL003100,CUST02252,AG117,Commercial Property,South,2026-02-15,2027-02-15,98235,2161170,Renewed
POL003101,CUST01897,AG105,Commercial Property,East,2023-08-18,2024-08-17,889654,40924084,Lapsed
POL003102,CUST00230,AG007,Travel,North,2023-11-20,2024-11-19,4842,96840,Renewed
POL003103,CUST02915,AG097,Travel,East,2023-12-28,2024-12-27,8892,818064,Expired
POL003104,CUST01283,AG108,Motor,North,2025-03-30,2026-03-30,23130,1688490,Active
POL003105,CUST02799,AG032,Commercial Property,West,2025-07-11,2026-07-11,954085,76326800,Cancelled
POL003106,CUST01290,AG096,Commercial Property,North,2026-02-25,2027-02-25,716320,64468800,Expired
POL003107,CUST02170,AG074,Motor,East,2025-12-24,2026-12-24,35794,823262,Expired
POL003108,CUST02809,AG099,Travel,West,2026-01-10,2027-01-10,7162,186212,Cancelled
POL003109,CUST01976,AG027,Motor,North,2025-05-07,2026-05-07,26480,2356720,Lapsed
POL003110,CUST00656,AG066,Motor,East,2025-03-18,2026-03-18,16793,688513,Lapsed
POL003111,CUST00753,AG002,Marine,North,2024-12-23,2025-12-23,110301,7390167,Expired
POL003112,CUST00773,AG043,Commercial Property,East,2024-10-25,2025-10-25,172752,6910080,Cancelled
POL003113,CUST01942,AG087,Travel,North,2026-07-03,2027-07-03,19116,1223424,Active
POL003114,CUST02174,AG082,Marine,North,2024-01-08,2025-01-07,183148,9889992,Active
POL003115,CUST00521,AG003,Commercial Property,North,2023-12-11,2024-12-10,156774,3135480,Renewed
POL003116,CUST01753,AG075,Marine,North,2025-07-05,2026-07-05,117958,11441926,Expired
POL003117,CUST01568,AG072,Home,South,2025-11-08,2026-11-08,34684,3225612,Lapsed
POL003118,CUST02324,AG120,Marine,West,2025-11-01,2026-11-01,142019,5538741,Cancelled
POL003119,CUST00814,AG053,Home,South,2025-07-01,2026-07-01,32607,815175,Renewed
POL003120,CUST00841,AG079,Motor,South,2024-10-25,2025-10-25,24770,1436660,Lapsed
POL003121,CUST01763,AG050,Motor,South,2025-07-31,2026-07-31,25508,2397752,Cancelled
POL003122,CUST02840,AG025,Home,West,2025-09-28,2026-09-28,21602,648060,Cancelled
POL003123,CUST00130,AG097,Marine,East,2024-08-11,2025-08-11,164683,14656787,Lapsed
POL003124,CUST01834,AG080,Marine,North,2026-06-16,2027-06-16,81003,7290270,Lapsed
POL003125,CUST00813,AG002,Travel,West,2025-05-20,2026-05-20,2519,138545,Expired
POL003126,CUST00981,AG014,Home,South,2025-08-20,2026-08-20,53318,4905256,Renewed
POL003127,CUST00067,AG034,Motor,South,2023-08-26,2024-08-25,26259,525180,Active
POL003128,CUST01242,AG060,Marine,South,2025-02-24,2026-02-24,119492,2987300,Renewed
POL003129,CUST01953,AG094,Home,West,2024-05-09,2025-05-09,56380,4735920,Lapsed
POL003130,CUST00841,AG063,Travel,West,2024-01-02,2025-01-01,1948,85712,Lapsed
POL003131,CUST00122,AG012,Motor,South,2024-10-06,2025-10-06,18188,1764236,Lapsed
POL003132,CUST02816,AG060,Commercial Property,South,2026-05-28,2027-05-28,711551,46962366,Active
POL003133,CUST02705,AG081,Commercial Property,West,2025-10-04,2026-10-04,581637,41877864,Expired
POL003134,CUST02658,AG084,Travel,West,2024-05-06,2025-05-06,6697,187516,Renewed
POL003135,CUST02066,AG088,Commercial Property,West,2025-08-13,2026-08-13,944979,82213173,Active
POL003136,CUST02230,AG087,Home,West,2024-09-11,2025-09-11,28419,1534626,Renewed
POL003137,CUST00550,AG021,Marine,North,2024-06-20,2025-06-20,39681,3968100,Cancelled
POL003138,CUST02284,AG008,Motor,West,2025-08-12,2026-08-12,34023,2960001,Expired
POL003139,CUST01868,AG071,Marine,North,2023-12-29,2024-12-28,87758,8161494,Active
POL003140,CUST01545,AG118,Marine,South,2024-04-25,2025-04-25,129177,10075806,Expired
POL003141,CUST02066,AG089,Travel,North,2025-01-24,2026-01-24,3301,75923,Renewed
POL003142,CUST02603,AG088,Travel,West,2023-11-01,2024-10-31,19938,1156404,Expired
POL003143,CUST00709,AG119,Motor,West,2025-06-25,2026-06-25,5564,344968,Expired
POL003144,CUST00095,AG037,Travel,North,2023-12-20,2024-12-19,18285,548550,Cancelled
POL003145,CUST02927,AG010,Marine,West,2024-10-28,2025-10-28,185606,10393936,Expired
POL003146,CUST02434,AG078,Motor,West,2024-05-21,2025-05-21,27165,1494075,Cancelled
POL003147,CUST00926,AG093,Home,South,2023-08-22,2024-08-21,40557,973368,Cancelled
POL003148,CUST01266,AG106,Commercial Property,West,2025-07-03,2026-07-03,603519,12673899,Renewed
POL003149,CUST01812,AG058,Commercial Property,East,2025-10-12,2026-10-12,398182,22696374,Renewed
POL003150,CUST02713,AG041,Travel,South,2026-06-28,2027-06-28,16918,1251932,Cancelled
POL003151,CUST01369,AG072,Home,East,2024-01-14,2025-01-13,51515,3812110,Renewed
POL003152,CUST00664,AG018,Travel,South,2026-01-02,2027-01-02,2796,204108,Renewed
POL003153,CUST01288,AG100,Commercial Property,East,2023-09-14,2024-09-13,153696,8145888,Active
POL003154,CUST02749,AG069,Home,South,2025-09-18,2026-09-18,55006,4785522,Expired
POL003155,CUST00565,AG020,Home,South,2026-07-27,2027-07-27,62677,4074005,Cancelled
POL003156,CUST00248,AG030,Travel,West,2023-08-20,2024-08-19,15114,997524,Renewed
POL003157,CUST01279,AG026,Marine,West,2024-09-06,2025-09-06,165395,13562390,Active
POL003158,CUST01498,AG001,Marine,South,2025-10-28,2026-10-28,146101,10373171,Active
POL003159,CUST01169,AG110,Motor,North,2024-06-23,2025-06-23,14741,1017129,Active
POL003160,CUST00343,AG001,Commercial Property,West,2024-01-03,2025-01-02,644088,16746288,Lapsed
POL003161,CUST01392,AG040,Motor,West,2025-05-21,2026-05-21,30705,1565955,Active
POL003162,CUST01639,AG017,Motor,North,2025-01-01,2026-01-01,36101,2960282,Cancelled
POL003163,CUST02764,AG071,Home,North,2026-04-13,2027-04-13,19855,1846515,Lapsed
POL003164,CUST01687,AG051,Travel,South,2026-02-14,2027-02-14,6172,413524,Renewed
POL003165,CUST02180,AG087,Commercial Property,North,2026-02-09,2027-02-09,707664,50244144,Active
POL003166,CUST02619,AG019,Motor,West,2025-10-06,2026-10-06,11108,722020,Active
POL003167,CUST01054,AG032,Motor,West,2024-09-11,2025-09-11,22677,1337943,Lapsed
POL003168,CUST01311,AG025,Marine,West,2025-07-29,2026-07-29,132998,7447888,Renewed
POL003169,CUST02083,AG048,Travel,East,2024-01-19,2025-01-18,1487,138291,Cancelled
POL003170,CUST01297,AG073,Home,West,2025-12-11,2026-12-11,31537,1356091,Active
POL003171,CUST02169,AG095,Marine,North,2025-11-29,2026-11-29,104711,4293151,Expired
POL003172,CUST02699,AG032,Motor,North,2026-04-12,2027-04-12,31172,3117200,Expired
POL003173,CUST01177,AG030,Commercial Property,West,2023-10-24,2024-10-23,724619,35506331,Expired
POL003174,CUST02044,AG089,Commercial Property,East,2025-05-21,2026-05-21,499406,27966736,Active
POL003175,CUST01123,AG117,Marine,West,2023-08-30,2024-08-29,88636,8774964,Renewed
POL003176,CUST01846,AG081,Home,South,2024-05-18,2025-05-18,14735,427315,Active
POL003177,CUST02372,AG073,Motor,West,2023-12-03,2024-12-02,24108,1229508,Active
POL003178,CUST01736,AG046,Travel,East,2024-03-30,2025-03-30,17474,1467816,Cancelled
POL003179,CUST02426,AG010,Commercial Property,West,2026-06-08,2027-06-08,590769,11815380,Cancelled
POL003180,CUST01084,AG087,Marine,West,2024-09-15,2025-09-15,158619,10151616,Renewed
POL003181,CUST01087,AG036,Marine,North,2025-12-18,2026-12-18,78446,2118042,Renewed
POL003182,CUST00981,AG076,Motor,North,2025-01-02,2026-01-02,32158,1993796,Lapsed
POL003183,CUST02687,AG118,Marine,South,2024-12-17,2025-12-17,137912,7447248,Cancelled
POL003184,CUST00670,AG010,Commercial Property,North,2025-03-22,2026-03-22,598454,19150528,Active
POL003185,CUST02093,AG011,Home,West,2026-01-17,2027-01-17,49771,2986260,Cancelled
POL003186,CUST01867,AG007,Marine,West,2023-08-11,2024-08-10,76992,6313344,Active
POL003187,CUST02956,AG003,Marine,North,2025-05-22,2026-05-22,182979,12991509,Expired
POL003188,CUST02924,AG085,Travel,South,2025-08-04,2026-08-04,6875,309375,Expired
POL003189,CUST02152,AG007,Travel,East,2024-02-24,2025-02-23,17253,897156,Renewed
POL003190,CUST02476,AG119,Motor,West,2023-10-08,2024-10-07,38647,3323642,Renewed
POL003191,CUST02413,AG080,Travel,East,2023-12-19,2024-12-18,7252,543900,Expired
POL003192,CUST00441,AG111,Travel,North,2024-11-12,2025-11-12,10080,957600,Lapsed
POL003193,CUST00679,AG052,Home,East,2024-12-24,2025-12-24,55068,2092584,Lapsed
POL003194,CUST02472,AG093,Motor,North,2025-10-13,2026-10-13,32486,3021198,Cancelled
POL003195,CUST01480,AG083,Home,West,2024-12-22,2025-12-22,37250,2309500,Expired
POL003196,CUST00933,AG010,Home,South,2025-05-02,2026-05-02,50441,2370727,Cancelled
POL003197,CUST00389,AG110,Travel,East,2023-10-30,2024-10-29,14861,1174019,Renewed
POL003198,CUST00178,AG022,Marine,North,2025-04-11,2026-04-11,25346,2103718,Lapsed
POL003199,CUST00021,AG045,Travel,East,2025-10-31,2026-10-31,16206,567210,Expired
POL003200,CUST02662,AG101,Marine,South,2024-11-19,2025-11-19,190877,13934021,Expired
POL003201,CUST01570,AG077,Motor,North,2024-12-11,2025-12-11,26686,1227556,Expired
POL003202,CUST01577,AG100,Commercial Property,West,2025-11-01,2026-11-01,758337,32608491,Expired
POL003203,CUST01426,AG021,Travel,West,2024-09-13,2025-09-13,3513,186189,Expired
POL003204,CUST01332,AG058,Commercial Property,West,2024-07-28,2025-07-28,516063,50058111,Expired
POL003205,CUST00472,AG076,Motor,East,2023-11-05,2024-11-04,24646,2267432,Renewed
POL003206,CUST00830,AG071,Marine,East,2024-09-09,2025-09-09,185935,10226425,Active
POL003207,CUST01454,AG058,Commercial Property,South,2026-05-24,2027-05-24,934784,45804416,Renewed
POL003208,CUST02761,AG015,Commercial Property,East,2026-01-08,2027-01-08,386062,34359518,Expired
POL003209,CUST02675,AG069,Marine,North,2025-03-11,2026-03-11,28000,2100000,Renewed
POL003210,CUST01138,AG107,Home,North,2024-10-04,2025-10-04,31273,2095291,Renewed
POL003211,CUST01542,AG102,Travel,North,2025-07-11,2026-07-11,16044,336924,Active
POL003212,CUST00333,AG001,Marine,North,2023-10-28,2024-10-27,91332,3927276,Renewed
POL003213,CUST01718,AG109,Marine,East,2025-09-12,2026-09-12,99717,6980190,Cancelled
POL003214,CUST01233,AG011,Travel,South,2024-04-27,2025-04-27,16617,448659,Cancelled
POL003215,CUST02976,AG020,Motor,West,2024-04-10,2025-04-10,39055,1952750,Expired
POL003216,CUST02880,AG063,Motor,East,2024-02-08,2025-02-07,32933,724526,Renewed
POL003217,CUST00052,AG042,Motor,West,2024-02-27,2025-02-26,26916,1238136,Cancelled
POL003218,CUST01712,AG020,Home,North,2023-10-08,2024-10-07,54487,5121778,Expired
POL003219,CUST00207,AG056,Motor,West,2025-05-10,2026-05-10,12302,861140,Active
POL003220,CUST02361,AG008,Travel,North,2026-03-19,2027-03-19,2890,156060,Active
POL003221,CUST00831,AG014,Motor,West,2025-02-06,2026-02-06,35754,3432384,Lapsed
POL003222,CUST00200,AG071,Marine,West,2026-01-13,2027-01-13,168822,13336938,Cancelled
POL003223,CUST02095,AG029,Commercial Property,West,2024-08-18,2025-08-18,684478,15058516,Lapsed
POL003224,CUST02068,AG020,Travel,East,2025-07-02,2026-07-02,18667,970684,Expired
POL003225,CUST01765,AG023,Travel,East,2024-05-27,2025-05-27,18625,1434125,Cancelled
POL003226,CUST01804,AG009,Commercial Property,South,2025-06-25,2026-06-25,797665,48657565,Cancelled
POL003227,CUST00886,AG050,Travel,East,2026-05-15,2027-05-15,7370,567490,Expired
POL003228,CUST01135,AG003,Motor,North,2024-08-13,2025-08-13,26464,2328832,Expired
POL003229,CUST02632,AG107,Commercial Property,South,2025-04-21,2026-04-21,688715,24105025,Expired
POL003230,CUST01141,AG086,Travel,North,2025-04-06,2026-04-06,2832,116112,Expired
POL003231,CUST00352,AG102,Motor,East,2024-02-09,2025-02-08,31759,1524432,Active
POL003232,CUST00989,AG049,Commercial Property,North,2024-12-14,2025-12-14,793611,74599434,Active
POL003233,CUST01251,AG037,Motor,East,2025-08-15,2026-08-15,33842,3248832,Cancelled
POL003234,CUST01045,AG117,Motor,East,2024-11-16,2025-11-16,9253,360867,Renewed
POL003235,CUST02191,AG077,Commercial Property,North,2025-05-03,2026-05-03,505097,13132522,Active
POL003236,CUST01194,AG040,Commercial Property,West,2025-06-26,2026-06-26,126142,3784260,Renewed
POL003237,CUST00624,AG107,Travel,West,2025-04-29,2026-04-29,16289,1580033,Cancelled
POL003238,CUST00123,AG044,Home,North,2023-12-08,2024-12-07,66233,5696038,Cancelled
POL003239,CUST02653,AG062,Commercial Property,South,2024-12-31,2025-12-31,703342,57674044,Lapsed
POL003240,CUST00241,AG026,Marine,West,2024-03-26,2025-03-26,21772,653160,Cancelled
POL003241,CUST01783,AG023,Motor,West,2025-04-30,2026-04-30,11053,431067,Cancelled
POL003242,CUST01108,AG076,Commercial Property,East,2024-04-24,2025-04-24,689653,44137792,Lapsed
POL003243,CUST00339,AG002,Home,South,2024-12-08,2025-12-08,12933,478521,Renewed
POL003244,CUST01815,AG118,Home,South,2026-07-29,2027-07-29,69096,5665872,Renewed
POL003245,CUST02074,AG023,Motor,East,2024-12-19,2025-12-19,25050,1252500,Lapsed
POL003246,CUST00745,AG012,Marine,East,2023-10-17,2024-10-16,92943,4647150,Lapsed
POL003247,CUST01661,AG078,Motor,North,2024-07-18,2025-07-18,12911,710105,Active
POL003248,CUST01018,AG021,Marine,North,2023-12-01,2024-11-30,163043,7499978,Renewed
POL003249,CUST00481,AG060,Marine,North,2024-04-06,2025-04-06,76546,4592760,Expired
POL003250,CUST02862,AG019,Marine,South,2024-03-09,2025-03-09,93075,2978400,Expired
POL003251,CUST01791,AG022,Commercial Property,East,2025-02-12,2026-02-12,391726,35255340,Active
POL003252,CUST02906,AG034,Travel,South,2026-04-27,2027-04-27,1403,85583,Cancelled
POL003253,CUST01199,AG006,Commercial Property,North,2025-05-06,2026-05-06,692882,55430560,Lapsed
POL003254,CUST00737,AG074,Home,West,2026-03-06,2027-03-06,31941,1405404,Renewed
POL003255,CUST02076,AG060,Motor,West,2024-05-13,2025-05-13,15304,719288,Renewed
POL003256,CUST02771,AG018,Motor,North,2025-10-31,2026-10-31,29064,2121672,Expired
POL003257,CUST00346,AG048,Home,North,2025-11-02,2026-11-02,38158,1717110,Expired
POL003258,CUST01170,AG120,Travel,North,2024-10-13,2025-10-13,4127,313652,Renewed
POL003259,CUST01998,AG012,Marine,West,2026-05-10,2027-05-10,197116,9855800,Renewed
POL003260,CUST02073,AG024,Commercial Property,West,2025-10-11,2026-10-11,310228,27610292,Lapsed
POL003261,CUST02506,AG050,Commercial Property,North,2026-06-16,2027-06-16,740974,45940388,Renewed
POL003262,CUST01181,AG043,Marine,South,2024-08-21,2025-08-21,121953,4146402,Expired
POL003263,CUST02219,AG113,Marine,West,2024-01-21,2025-01-20,64310,2958260,Cancelled
POL003264,CUST01584,AG016,Travel,East,2026-04-19,2027-04-19,19539,898794,Lapsed
POL003265,CUST02986,AG056,Motor,West,2024-08-20,2025-08-20,9926,913192,Lapsed
POL003266,CUST02168,AG026,Home,East,2025-08-25,2026-08-25,12865,1106390,Expired
POL003267,CUST01548,AG002,Commercial Property,South,2023-12-24,2024-12-23,816125,48151375,Expired
POL003268,CUST01727,AG084,Travel,East,2025-08-16,2026-08-16,2875,126500,Active
POL003269,CUST01295,AG081,Marine,West,2024-01-26,2025-01-25,190527,4572648,Lapsed
POL003270,CUST02241,AG068,Travel,East,2026-04-06,2027-04-06,11456,1019584,Lapsed
POL003271,CUST00128,AG068,Commercial Property,North,2024-12-24,2025-12-24,849567,23787876,Active
POL003272,CUST02884,AG052,Motor,West,2025-11-08,2026-11-08,11518,264914,Expired
POL003273,CUST02071,AG037,Travel,North,2026-02-11,2027-02-11,19296,1022688,Cancelled
POL003274,CUST01768,AG110,Home,West,2025-04-23,2026-04-23,59089,4904387,Renewed
POL003275,CUST02066,AG008,Travel,South,2026-07-06,2027-07-06,3487,202246,Expired
POL003276,CUST02000,AG043,Commercial Property,East,2025-03-15,2026-03-15,647682,44042376,Lapsed
POL003277,CUST00135,AG009,Marine,South,2024-09-10,2025-09-10,51858,4511646,Renewed
POL003278,CUST00504,AG021,Marine,West,2025-01-19,2026-01-19,43985,3034965,Cancelled
POL003279,CUST00538,AG088,Commercial Property,West,2025-04-21,2026-04-21,110043,5172021,Active
POL003280,CUST00070,AG040,Home,North,2024-02-23,2025-02-22,42591,1788822,Expired
POL003281,CUST00326,AG069,Home,West,2025-12-04,2026-12-04,42464,2547840,Lapsed
POL003282,CUST01561,AG045,Home,North,2024-03-07,2025-03-07,22329,803844,Renewed
POL003283,CUST02355,AG045,Home,West,2023-09-18,2024-09-17,44256,2124288,Active
POL003284,CUST01327,AG009,Motor,North,2023-12-22,2024-12-21,9551,458448,Renewed
